,Planet Name,Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.1-1.185um,Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.185-1.27um,Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.27-1.355um,Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.355-1.44um,Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.44-1.525um,Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.525-1.61um,Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.61-1.695um,Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.695-1.78um,Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.78-1.865um,Noise Estimate 1.865-1.95um,Full Phase Curve Noise Estimate 1.865-1.95um
199,K2-198b,3.4742881229669606e-05,5.31583396954358e-06,3.65540703062803e-05,5.5929549243391e-06,3.849481053554031e-05,5.889897851109088e-06,4.054756419773556e-05,6.203979391337934e-06,4.2699393080359426e-05,6.533219934034448e-06,4.494048431930845e-05,6.87611806208832e-06,4.72632118776203e-05,7.231506953839903e-06,4.966151975539431e-05,7.598460011124273e-06,5.2130505183858414e-05,7.976227085886322e-06,5.4666129926594204e-05,8.364190307829454e-06
200,WASP-78b,5.1058042377131255e-05,2.4061738837739174e-05,5.4254677964853805e-05,2.5568193200071985e-05,5.7620311953237494e-05,2.7154290165046475e-05,6.11369528854162e-05,2.881155103437598e-05,6.479100073481108e-05,3.0533566626029816e-05,6.857188924196144e-05,3.2315357458543374e-05,7.247120920692582e-05,3.415296059163528e-05,7.64821246059384e-05,3.6043154463904334e-05,8.059897300564025e-05,3.798327058305579e-05,8.481698541221059e-05,3.997106150131272e-05
201,HAT-P-45b,4.138246348637063e-05,1.4395995088730462e-05,4.4063895915939345e-05,1.5328802970009626e-05,4.687957472306305e-05,1.6308312038921036e-05,4.981602827842379e-05,1.73298358294315e-05,5.286300980105897e-05,1.8389809725131434e-05,5.601250947285573e-05,1.9485447296879122e-05,5.9258114394849924e-05,2.061451764650624e-05,6.259458097169353e-05,2.1775196649334895e-05,6.6017541375301e-05,2.296596483971779e-05,6.952329713260069e-05,2.41855356050251e-05
202,TrES-2b,6.318070744107636e-05,1.8202316125925214e-05,6.697224346080529e-05,1.929465491143664e-05,7.09784610227851e-05,2.044884329402794e-05,7.517494552153785e-05,2.165784744351584e-05,7.954336652796112e-05,2.2916386376531212e-05,8.406957787268053e-05,2.4220384591906816e-05,8.874239536746915e-05,2.556661993310209e-05,9.35527856543741e-05,2.6952489896223108e-05,9.849331297105162e-05,2.8375852243515636e-05,0.00010355775255189405,2.9834913624509437e-05
203,CoRoT-2b,6.092185849841531e-05,2.278230241684853e-05,6.442203847390001e-05,2.40912276643763e-05,6.813512895875486e-05,2.5479772800918488e-05,7.20354004309793e-05,2.6938316029542015e-05,7.610365380300761e-05,2.8459677670738884e-05,8.032516256283502e-05,3.0038350606730564e-05,8.468835354246936e-05,3.167000694241312e-05,8.918393432010694e-05,3.335117168918745e-05,9.380429995027108e-05,3.507900090611048e-05,9.854311964562745e-05,3.6851127135669536e-05
204,HAT-P-27b,7.51777798179224e-05,1.9111098794104266e-05,7.920343234884223e-05,2.0134468244698275e-05,8.35044081300662e-05,2.122782818782373e-05,8.804448636132074e-05,2.2381970858977502e-05,9.279686894583129e-05,2.3590083858588984e-05,9.774117341612106e-05,2.4846985717471926e-05,0.00010286151504268785,2.6148638345707078e-05,0.00010814524430645511,2.749182608290443e-05,0.00011358209238875225,2.8873938471444883e-05,0.00011916357841774477,3.0292819571370094e-05
205,G9-40b,6.831040974984191e-05,1.1483321346600224e-05,6.897056811469054e-05,1.1594297267707484e-05,7.011652109272403e-05,1.1786937691663986e-05,7.164071017486675e-05,1.2043161495434463e-05,7.346825977938726e-05,1.2350381719444465e-05,7.554546348183822e-05,1.2699570045278615e-05,7.783278642319196e-05,1.3084080465508916e-05,8.030045627884483e-05,1.3498908103544656e-05,8.292559664096864e-05,1.3940207320876138e-05,8.569031115188319e-05,1.4404969650317648e-05
206,WASP-41b,4.3387217841809454e-05,1.4906816837471675e-05,4.583810603777436e-05,1.574888376970912e-05,4.8442325170593124e-05,1.66436315675308e-05,5.1180936482699874e-05,1.7584553323967184e-05,5.4039839125312274e-05,1.856680432252094e-05,5.700824068196337e-05,1.95866765454046e-05,6.0077677933615326e-05,2.0641262231707734e-05,6.324136993268325e-05,2.1728231609007485e-05,6.649377866919558e-05,2.2845681948703198e-05,6.983030333293262e-05,2.3992032521753923e-05
207,TOI-640b,2.8729690282515415e-05,8.257592135224883e-06,3.06246075061556e-05,8.802236139701193e-06,3.2611809952314226e-05,9.373405098681786e-06,3.468233407704777e-05,9.968522677745925e-06,3.682933824474029e-05,1.0585622429086528e-05,3.904745608046777e-05,1.1223161929693411e-05,4.133237674541996e-05,1.1879902142587556e-05,4.3680564026073204e-05,1.2554826676408865e-05,4.6089063175592584e-05,1.3247086267069015e-05,4.855536486038772e-05,1.3955959672775394e-05
208,TOI-1259Ab,5.149362834206267e-05,1.4718392203547366e-05,5.3829187117778766e-05,1.538596353581153e-05,5.6375309240607075e-05,1.6113720060424192e-05,5.9099799433644226e-05,1.6892459421136195e-05,6.197919739295703e-05,1.771547597366453e-05,6.49959249970104e-05,1.8577745374312997e-05,6.813648495346578e-05,1.9475409700291514e-05,7.13902858947503e-05,2.0405441627503324e-05,7.474885400513755e-05,2.1365419090397063e-05,7.820529058233367e-05,2.2353370237127646e-05
209,WASP-138b,5.381773657781281e-05,1.8239004267973673e-05,5.7276134817730884e-05,1.941106657064998e-05,6.090994914828838e-05,2.064257795144235e-05,6.470131512279017e-05,2.1927484091826123e-05,6.86366658743125e-05,2.3261187136903284e-05,7.2705412561848e-05,2.464009849435078e-05,7.689909014683707e-05,2.6061349335335697e-05,8.121078713339826e-05,2.7522597331642545e-05,8.563475441253368e-05,2.9021894091714614e-05,9.01661304097509e-05,3.055759201229775e-05
210,WASP-74b,2.1060854153184788e-05,8.436102555350395e-06,2.2355989732100755e-05,8.954880022178158e-06,2.3721601952027688e-05,9.501887501283713e-06,2.5149968412485622e-05,1.0074031720098494e-05,2.6635269016119902e-05,1.066898138959648e-05,2.8172995256870655e-05,1.12849305896941e-05,2.9759569390013594e-05,1.1920446224601815e-05,3.139209119253176e-05,1.2574366585557645e-05,3.3068164913232554e-05,1.3245732034238724e-05,3.478577812156586e-05,1.3933736474634746e-05
211,HAT-P-25b,7.804102098746633e-05,2.3125691258647792e-05,8.242446433467441e-05,2.442462553980729e-05,8.70847457192399e-05,2.5805594511179328e-05,9.198742688510548e-05,2.725839317458487e-05,9.710688518486502e-05,2.8775428838056972e-05,0.00010242352362173631,3.035089437488909e-05,0.00010792198536053856,3.198023913435155e-05,0.00011358997462285929,3.3659819540645976e-05,0.00011941745624625761,3.5386661900381337e-05,0.00012539609884808464,3.7158297396767984e-05
212,HAT-P-62b,6.617885268906896e-05,2.366544870524082e-05,6.998420587907174e-05,2.50262367374306e-05,7.402071668362606e-05,2.6469686351798255e-05,7.826048088765881e-05,2.798581904700024e-05,8.268267438469103e-05,2.9567188156863205e-05,8.727132246732194e-05,3.120808115233577e-05,9.201386969472557e-05,3.290400822846111e-05,9.690023388327775e-05,3.465136401298362e-05,0.00010192216288833186,3.6447197552571393e-05,0.00010707278646358727,3.828905205846471e-05
213,WASP-29b,2.965060752053805e-05,9.106410341692675e-06,3.1008002101766805e-05,9.523298664931823e-06,3.2485913779683354e-05,9.977200669420782e-06,3.406604273532768e-05,1.0462496043315587e-05,3.573504459297686e-05,1.0975086409845958e-05,3.748291379128529e-05,1.1511898821948372e-05,3.930196227718478e-05,1.2070572094749322e-05,4.118615307030322e-05,1.264925212726774e-05,4.3130652888161525e-05,1.3246454502918864e-05,4.513152420840121e-05,1.3860969914463331e-05
214,WASP-82b,2.4003920216901885e-05,8.694017124331504e-06,2.5591315830235435e-05,9.268958405618256e-06,2.725570645145836e-05,9.87178662833081e-06,2.8989650709425067e-05,1.0499806590702795e-05,3.07874657668838e-05,1.1150960017088603e-05,3.264469183908868e-05,1.182363161112826e-05,3.45577445279617e-05,1.2516523134117881e-05,3.652368207612188e-05,1.3228569106385191e-05,3.854004528562109e-05,1.3958878827207985e-05,4.060474473416869e-05,1.470669552548342e-05
215,HAT-P-29b,4.531394944455636e-05,1.2684497566528702e-05,4.81576804790958e-05,1.3480528365645264e-05,5.115118420524004e-05,1.4318484253293737e-05,5.4278578061045745e-05,1.519391930673311e-05,5.7527851291775496e-05,1.6103471418022974e-05,6.088966865148029e-05,1.7044527420445915e-05,6.435659772644762e-05,1.801500679718966e-05,6.792259422858527e-05,1.9013217602208085e-05,7.158264968057051e-05,2.0037757838562264e-05,7.533254435849211e-05,2.1087446300942573e-05
216,K2-31b,6.0713915940465393e-05,1.810025252507721e-05,6.393542790670855e-05,1.906066134072232e-05,6.738066243099096e-05,2.008776713568989e-05,7.101989217017496e-05,2.1172707486771716e-05,7.48311452068946e-05,2.2308932046380715e-05,7.879772635408298e-05,2.349146358487877e-05,8.290663724268063e-05,2.4716426981401975e-05,8.714753688240969e-05,2.598073934247378e-05,9.151203852531891e-05,2.7281900380418282e-05,9.5993222168317e-05,2.8617847078849752e-05
217,HAT-P-37b,0.00011707299850448848,3.5953082219791725e-05,0.00012362115974239742,3.796402054359291e-05,0.0001305857811752335,4.0102853666542935e-05,0.00013791478499820876,4.235358851063677e-05,0.0001455694447206575,4.470433218237398e-05,0.0001535201564725658,4.714599334228067e-05,0.00016174373361277795,4.9671451379912735e-05,0.00017022162065763143,5.227500791188316e-05,0.00017893868113241464,5.495201453141347e-05,0.00018788235454827597,5.7698613916199014e-05
218,XO-2Nb,3.718012797447201e-05,1.3665057990612055e-05,3.918300956205611e-05,1.440119028852824e-05,4.1321510677084075e-05,1.518716772706503e-05,4.357790767586085e-05,1.6016476218399388e-05,4.593907892342584e-05,1.68842930813724e-05,4.8395037609441e-05,1.7786947797622635e-05,5.093799560311091e-05,1.872157794400215e-05,5.3561746963113614e-05,1.968590260990974e-05,5.6261250531625246e-05,2.0678068985316077e-05,5.903234029037241e-05,2.169654590601067e-05
219,HAT-P-32b,4.320507012632427e-05,1.693080992591461e-05,4.586685932428768e-05,1.7973887667527003e-05,4.867306306723985e-05,1.9073557267562328e-05,5.16079031001255e-05,2.0223635686934616e-05,5.465948436267709e-05,2.1419461597613193e-05,5.781858969266213e-05,2.2657423061893562e-05,6.1077902647452e-05,2.393465297878233e-05,6.443149062508474e-05,2.524882653418035e-05,6.787445160524675e-05,2.6598022768951575e-05,7.140266679898131e-05,2.798062764954053e-05
220,KPS-1b,9.734963221933092e-05,3.2226219814168216e-05,0.00010235842058010338,3.3884308407181394e-05,0.00010773342482021547,3.5663627590983536e-05,0.00011342440500294645,3.754754614461055e-05,0.0001193943467822592,3.9523810991964706e-05,0.00012561521402613255,4.158314116780087e-05,0.00013206524702956158,4.371833342932715e-05,0.0001387271883158576,4.592367493280153e-05,0.00014558708457808168,4.819454663317686e-05,0.00015263345742998967,5.0527148772921594e-05
221,XO-1b,3.9149223276927086e-05,1.1997662204491375e-05,4.145518198108465e-05,1.2704345792931668e-05,4.389576250727601e-05,1.3452285554826278e-05,4.645523825647763e-05,1.4236661920157807e-05,4.912183394336277e-05,1.5053866237620135e-05,5.188648673940907e-05,1.590112111481242e-05,5.474205050740333e-05,1.6776236548123483e-05,5.768276846954972e-05,1.7677448316718297e-05,6.070391404708815e-05,1.8603307914327768e-05,6.38015402161559e-05,1.955260573690221e-05
222,WASP-190b,5.378427203170867e-05,1.6504413293254146e-05,5.7303253792434276e-05,1.7584259262280152e-05,6.0995767530463944e-05,1.871735580744732e-05,6.484470381803535e-05,1.9898452675171603e-05,6.883702443325927e-05,2.112354891509074e-05,7.296251868805495e-05,2.2389511242887077e-05,7.72129968657926e-05,2.3693826535989524e-05,8.158175084430006e-05,2.503443631862871e-05,8.606318350160553e-05,2.640962304010093e-05,9.065254788348746e-05,2.7817930034890485e-05
223,WASP-92b,8.853641519872265e-05,3.2798014535800366e-05,9.423247297454256e-05,3.490809980759253e-05,0.00010021691832133186,3.71250172763216e-05,0.00010646044158562909,3.943790928033378e-05,0.00011294077922910764,4.18385283674139e-05,0.00011964055103941551,4.4320436096881055e-05,0.0001265458598717172,4.6878484318595015e-05,0.00013364535676662674,4.9508468849067305e-05,0.0001409295996229915,5.220689189397052e-05,0.00014839060251181914,5.4970795093012036e-05
224,HAT-P-19b,6.700889245901865e-05,1.9102494206876822e-05,7.028199985597021e-05,2.003557208347345e-05,7.381609989087414e-05,2.104305218000785e-05,7.757360128435038e-05,2.2114218199429965e-05,8.152694417355313e-05,2.324121354090616e-05,8.565535449428975e-05,2.441811605848937e-05,8.994278602520845e-05,2.564035139138708e-05,9.437657296957956e-05,2.6904308850035924e-05,9.894652259981173e-05,2.820708275262831e-05,0.00010364428886075785,2.954629385569e-05
225,HAT-P-67b,1.84674108193371e-05,7.240133752442958e-06,1.9676677416336495e-05,7.714225761890735e-06,2.094550114590828e-05,8.21166709788756e-06,2.2268018784556444e-05,8.730159088315996e-06,2.3639761550616044e-05,9.267949750871586e-06,2.505722923226169e-05,9.823666830286624e-06,2.6517613972202168e-05,1.0396209508338946e-05,2.801861553775101e-05,1.0984675980629728e-05,2.955831438695363e-05,1.1588313692259387e-05,3.113508232286399e-05,1.2206484309907684e-05
226,K2-107b,7.74747735822845e-05,2.5390296703930043e-05,8.227083845669208e-05,2.6962079421606167e-05,8.732510330261818e-05,2.8618480313465643e-05,9.260957238426461e-05,3.0350324521609644e-05,9.810312339171184e-05,3.215068977068155e-05,0.00010378937648565177,3.401420800394797e-05,0.00010965531965901227,3.593661488212789e-05,0.00011569039413083002,3.791445004555721e-05,0.00012188586901673218,3.9944852179068863e-05,0.00012823440330944505,4.2025415462753154e-05
227,HAT-P-1b,2.9222426793951403e-05,7.943289985749504e-06,3.101643495909688e-05,8.430940350759657e-06,3.29083328732877e-05,8.945199274627095e-06,3.4887366036421395e-05,9.48314345075691e-06,3.694543136769826e-05,1.0042570285879772e-05,3.9076253545278485e-05,1.0621774011290054e-05,4.1274854074595814e-05,1.1219401364087621e-05,4.353719828590774e-05,1.1834355633448716e-05,4.5859954144794006e-05,1.246573110008351e-05,4.824032341906174e-05,1.3112767143735793e-05
228,WASP-16b,3.6261020218194236e-05,1.2340953625595218e-05,3.837616015668235e-05,1.3060813236148286e-05,4.0616778455616e-05,1.3823377729739835e-05,4.2968017218277937e-05,1.4623590419788571e-05,4.541876681666704e-05,1.545767029287749e-05,4.796048832249735e-05,1.6322711238881843e-05,5.0586457702588625e-05,1.7216424822971214e-05,5.329126533711379e-05,1.8136969953333605e-05,5.607047538573221e-05,1.9082836950991295e-05,5.892038823295911e-05,2.005276670125707e-05
229,K2-261b,2.3085672641007936e-05,5.280450792790527e-06,2.4377770839949577e-05,5.575996045686684e-06,2.5751954553475764e-05,5.890316949061167e-06,2.7197967543533723e-05,6.221067564755748e-06,2.870818235822558e-05,6.566503244258455e-06,3.0276767831814517e-05,6.925290208639961e-06,3.189915644979511e-05,7.2963837174689905e-06,3.357169269267358e-05,7.678947633496733e-06,3.52913943679237e-05,8.072299831444264e-06,3.705578661460091e-05,8.475874229411357e-06
230,GJ3470b,2.530257863876064e-05,8.35695386331608e-06,2.580262990059504e-05,8.522111153571133e-06,2.645617537525288e-05,8.737964622787425e-06,2.723161828144735e-05,8.994078463326027e-06,2.810671844217266e-05,9.283107173536573e-06,2.906535823217615e-05,9.599727412563348e-06,3.009555672453369e-05,9.939982111248535e-06,3.1188206824897005e-05,1.030086337192352e-05,3.2336247288407474e-05,1.0680039001559936e-05,3.3534105100276045e-05,1.1075668340826709e-05
231,HAT-P-15b,3.0175197622236692e-05,7.351611882106734e-06,3.188822142926958e-05,7.768957489309462e-06,3.370753634692715e-05,8.212198900132542e-06,3.5620096115138724e-05,8.678157641919277e-06,3.761618099418136e-05,9.164465685305529e-06,3.968834708872736e-05,9.669309467045572e-06,4.183075340952654e-05,1.0191265941414484e-05,4.4038717145041635e-05,1.0729194230616864e-05,4.630841154195412e-05,1.1282162019129265e-05,4.863665558972392e-05,1.1849394314350932e-05
232,K2-55b,6.97258605918592e-05,2.469167017397921e-05,7.225586112722961e-05,2.558760660601589e-05,7.511212168086845e-05,2.659907986604807e-05,7.823783041671779e-05,2.770597146280132e-05,8.159216045627812e-05,2.889382357804885e-05,8.51449329478021e-05,3.0151949126005708e-05,8.887328175431363e-05,3.147225063598349e-05,9.275949843327554e-05,3.2848457105821566e-05,9.678959869228135e-05,3.427561634801323e-05,0.00010095234398396198,3.574974851200496e-05
233,WASP-166b,1.7660261131627633e-05,4.879947787593587e-06,1.8757096986079327e-05,5.1830294725919536e-06,1.9912671786955168e-05,5.5023421175694315e-06,2.1120649995720504e-05,5.836135063403543e-06,2.2376248961896116e-05,6.18308675066485e-06,2.367575786891177e-05,6.542171792980119e-06,2.5016227323329298e-05,6.9125752031939464e-06,2.6395262767140397e-05,7.293635308301174e-06,2.781088319262593e-05,7.68480470902134e-06,2.9261422151567033e-05,8.085622926302737e-06
234,HIP65Ab,4.991789704903221e-05,1.505937170899609e-05,5.2017750219717445e-05,1.5692861324966925e-05,5.433169940196479e-05,1.6390940028421955e-05,5.6825293062878956e-05,1.7143214383930508e-05,5.947356020986018e-05,1.7942151072147544e-05,6.225788818002213e-05,1.8782134972535763e-05,6.516405868135925e-05,1.965887667073604e-05,6.818097129849347e-05,2.0569027362187595e-05,7.129978971559382e-05,2.1509921282254837e-05,7.451335604917144e-05,2.2479399020496206e-05
235,WASP-101b,2.859153947772355e-05,9.144087897303357e-06,3.0457105842444435e-05,9.740729530768095e-06,3.2415061868243575e-05,1.0366919037384601e-05,3.445625250088822e-05,1.101972846636261e-05,3.657370487937531e-05,1.1696927771504106e-05,3.8761961186532e-05,1.2396771444841782e-05,4.1016646102326996e-05,1.3117860180438434e-05,4.333417762240889e-05,1.385904838896113e-05,4.571156841967693e-05,1.4619380669543523e-05,4.814628607391049e-05,1.5398047108710742e-05
236,WASP-5b,7.290712037925516e-05,2.8609670675070744e-05,7.715986233704895e-05,3.0278500087693597e-05,8.166489355407886e-05,3.204633097759406e-05,8.639234045100186e-05,3.3901440576646833e-05,9.131986579127106e-05,3.583506347239187e-05,9.643030103774356e-05,3.78404625149997e-05,0.00010171012671706876,3.9912332493151474e-05,0.0001071484661412339,4.2046405257721793e-05,0.00011273640052241246,4.423918096423444e-05,0.00011846649134095218,4.64877406440557e-05
237,XO-3b,2.9792784117191836e-05,9.643287925326262e-06,3.174971690446395e-05,1.0276705273766908e-05,3.380256642951886e-05,1.0941168821705363e-05,3.594194415799879e-05,1.1633639701083756e-05,3.816069000916726e-05,1.2351800346687674e-05,4.0453192396466896e-05,1.3093834407796827e-05,4.281494707204707e-05,1.3858283955580542e-05,4.524226199538987e-05,1.4643953955375184e-05,4.773205447825649e-05,1.5449846606835743e-05,5.028170835791083e-05,1.6275115113958715e-05
238,K2-121b,6.523231191431025e-05,1.7628305481359726e-05,6.78285556128029e-05,1.832991141372656e-05,7.071417044042278e-05,1.9109716669588806e-05,7.384105409967319e-05,1.9954722139000133e-05,7.717446199935929e-05,2.0855538483311756e-05,8.068858391535438e-05,2.1805190777028986e-05,8.436376875016882e-05,2.2798368530006297e-05,8.818472497383192e-05,2.3830939376646176e-05,9.213931960284132e-05,2.489962451334189e-05,9.62177559944556e-05,2.600177650654602e-05
239,WASP-165b,6.62924158067302e-05,2.3985479261707145e-05,7.008058727007464e-05,2.5356090167466503e-05,7.410126345337587e-05,2.6810824378598096e-05,7.832614711056675e-05,2.8339443574466797e-05,8.273413822041516e-05,2.9934313486272377e-05,8.730906361649243e-05,3.158958244692366e-05,9.203822212885397e-05,3.3300655003915266e-05,9.69114226530639e-05,3.506384387988487e-05,0.00010192033038637805,3.6876133432153887e-05,0.0001070580115269446,3.873501491883237e-05
