,Planet Name,Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um
250,WASP-153b,9.231057845313183e-05,9.506839671304657e-05,9.791331897805355e-05,0.00010083941902446183,0.00010384165067332473,0.00010691568131136526,0.00011005776211711915,0.00011326462589027585,0.00011653340586749353,0.00011986157065702769,0.00012324687167135422,0.00012668730033644278,0.00013018105301254657,0.00013372650204506787,0.0001373221717241679,0.00014096671820228702,0.00014465891262377525,0.000148397626877435,0.0001521818215033971,0.00015601053537925982
251,HAT-P-31b,5.5508361787907356e-05,5.721220359458047e-05,5.896742459683672e-05,6.077066586977314e-05,6.261906129809662e-05,6.451014493069602e-05,6.644177866874943e-05,6.841209526445592e-05,7.041945297428994e-05,7.246239917385647e-05,7.453964092889653e-05,7.665002101352253e-05,7.879249822941436e-05,8.096613114730132e-05,8.317006459148478e-05,8.540351833810298e-05,8.766577761160493e-05,8.995618505087014e-05,9.227413388345484e-05,9.461906209846562e-05
252,TOI-216.02,9.351309195842943e-05,9.574973669563191e-05,9.809008344384995e-05,0.00010052516504459388,0.0001030474413451809,0.00010565051859816665,0.0001083289325994112,0.0001110779793470205,0.00011389358153564097,0.00011677218236124856,0.00011971066034532975,0.0001227062604856991,0.00012575653819823883,0.00012885931336046954,0.00013201263239372943,0.00013521473678775845,0.00013846403682318164,0.0001417590895144031,0.00014509857999984259,0.0001484813057640585
253,WASP-47b,6.970440851878771e-05,7.164625126380258e-05,7.365729676279635e-05,7.573239008136638e-05,7.786716246922455e-05,8.005788050257272e-05,8.2301328844397e-05,8.459471821000549e-05,8.693561244104518e-05,8.932187021592801e-05,9.175159807930762e-05,9.422311230389792e-05,9.673490770228649e-05,9.928563195073261e-05,0.00010187406431693412,0.00010449909793105104,0.00010715972492630049,0.00010985502391798849,0.00011258414939940453,0.000115346322717782
254,HD63433b,7.74237479419531e-06,7.963470223522973e-06,8.192114285019198e-06,8.427761403418898e-06,8.669948482729807e-06,8.918279154966622e-06,9.172411526313822e-06,9.432048548216119e-06,9.696930380416035e-06,9.966828281173414e-06,1.0241539679579384e-05,1.0520884171052224e-05,1.0804700239859742e-05,1.1092842558693062e-05,1.1385179749642552e-05,1.168159251667115e-05,1.1981972079165347e-05,1.2286218851005852e-05,1.2594241321030962e-05,1.2905955099616231e-05
255,Kepler-435b,7.190646131510458e-05,7.414943570098671e-05,7.645822349369174e-05,7.882862886968126e-05,8.12570668526092e-05,8.37404489287125e-05,8.627609369583059e-05,8.88616563767704e-05,9.149507270294225e-05,9.417451385565625e-05,9.689834999638526e-05,9.966512052726696e-05,0.00010247350966892803,0.00010532232627188415,0.0001082104870232463,0.00011113700239514068,0.00011410096482144893,0.00011710153869670746,0.00012013795187371917,0.00012320948840063563
256,WASP-56b,8.415695592483499e-05,8.651423640858892e-05,8.895473501932807e-05,9.147229285884646e-05,9.406168856799137e-05,9.671845861087783e-05,9.94387575766318e-05,0.00010221924849124774,0.00010505701588540427,0.0001079494962960495,0.00011089442225296916,0.00011388977678973039,0.00011693375623751103,0.00012002473958913545,0.0001231612631134377,0.00012634199919449673,0.0001295657385929871,0.00013283137549665385,0.00013613789485742027,0.0001394843616136285
257,WASP-42b,7.337177423283087e-05,7.5225552988249e-05,7.715756618955533e-05,7.916136060931141e-05,8.12314963145617e-05,8.336334899491826e-05,8.555295690866183e-05,8.779690115690566e-05,9.009221113516305e-05,9.243628920530865e-05,9.482685018419235e-05,9.726187235858403e-05,9.973955754350369e-05,0.00010225829829271007,0.00010481665080822664,0.00010741331242317077,0.00011004710277904623,0.00011271694800635313,0.00011542186736125146,0.00011816096188208309
258,GJ1214b,6.216669590161152e-05,6.178315677700181e-05,6.157624958569874e-05,6.152054066090796e-05,6.159543859409868e-05,6.17841084206676e-05,6.207266186464096e-05,6.244954593862516e-05,6.290507600632795e-05,6.343107538135193e-05,6.402059440954943e-05,6.466768949487699e-05,6.536724778928766e-05,6.611484699713867e-05,6.690664242035938e-05,6.773927531123835e-05,6.860979802169887e-05,6.951561249000419e-05,7.045441939135667e-05,7.142417587038503e-05
259,TOI-150.01,4.657245793958462e-05,4.8047111809371877e-05,4.956395461517941e-05,5.112036149041776e-05,5.2714086803173147e-05,5.434319341425147e-05,5.600599737510865e-05,5.7701024269328126e-05,5.9426974430081813e-05,6.11826949921284e-05,6.296715725594655e-05,6.477943821701396e-05,6.661870538780602e-05,6.848420424294203e-05,7.037524776927541e-05,7.229120771666584e-05,7.423150723172045e-05,7.619561462302242e-05,7.81830380574797e-05,8.0193321027123e-05
260,TOI-451c,4.139491385498618e-05,4.25412058107583e-05,4.3728775977251556e-05,4.495452784521408e-05,4.6215838116678154e-05,4.751046580101082e-05,4.883648158574001e-05,5.0192212404803574e-05,5.1576197525525805e-05,5.298715345658192e-05,5.442394567622984e-05,5.588556568137997e-05,5.7371112222720086e-05,5.887977585915184e-05,6.041082616381935e-05,6.196360106313449e-05,6.353749790296006e-05,6.513196592203902e-05,6.674649987878954e-05,6.838063462867014e-05
261,TOI-2076d,1.8715472555106197e-05,1.9186510397051425e-05,1.967755976592766e-05,2.0186964160349747e-05,2.0713327445586667e-05,2.125546303185034e-05,2.1812354529251822e-05,2.238312497424294e-05,2.2967012530474876e-05,2.3563351131609782e-05,2.4171554933348588e-05,2.479110572843532e-05,2.5421542686120183e-05,2.606245392978388e-05,2.6713469579115785e-05,2.7374255967440795e-05,2.804451080828307e-05,2.8723959133518985e-05,2.9412349862466647e-05,3.0109452889814453e-05
262,TOI-1266c,6.551713418158975e-05,6.596567803292489e-05,6.653935917009085e-05,6.722250011779665e-05,6.800222832032879e-05,6.886787791677287e-05,6.981053705862146e-05,7.082270139692202e-05,7.189800600196795e-05,7.303101590675802e-05,7.421706094700466e-05,7.545210441221642e-05,7.673263774917316e-05,7.805559551748588e-05,7.941828621910315e-05,8.081833566710942e-05,8.225364033232685e-05,8.372232868432572e-05,8.522272897948353e-05,8.67533422802636e-05
263,Qatar-10b,0.0001320784349811382,0.00013617328899189347,0.00014038954394623694,0.00014471938501601773,0.00014915613849936094,0.00015369405781433395,0.00015832815637996302,0.0001630540758191727,0.00016786798106124175,0.0001727664761373399,0.0001777465360451132,0.00018280545120169338,0.00018794078183998172,0.000193150320319783,0.00019843205978517788,0.00020378416794536566,0.00020920496501870194,0.0002146929050803859,0.00022024656020904935,0.00022586460694763857
264,TOI-270d,3.70836930166333e-05,3.72944548921712e-05,3.757871362060846e-05,3.79271175374393e-05,3.833199834428954e-05,3.878701037483586e-05,3.9286857988920535e-05,3.9827087164711995e-05,4.04039244550178e-05,4.101415130184733e-05,4.165500503673828e-05,4.232410022750866e-05,4.301936568605079e-05,4.373899363824232e-05,4.44813984176834e-05,4.524518267576386e-05,4.602910956746977e-05,4.6832079721104645e-05,4.765311206291313e-05,4.849132776724421e-05
265,WASP-72b,5.449659394439946e-05,5.6220812300172886e-05,5.7994424135332725e-05,5.9814352364994516e-05,6.167796465546763e-05,6.358299044403567e-05,6.552745607232317e-05,6.750963357896865e-05,6.952799990452382e-05,7.158120411351643e-05,7.366804084762906e-05,7.57874286644186e-05,7.79383922381345e-05,8.012004763718578e-05,8.233159007039032e-05,8.457228362780965e-05,8.684145264350486e-05,8.913847438524312e-05,9.146277283614516e-05,9.381381337982727e-05
266,WASP-91b,7.439274600223972e-05,7.610710796670544e-05,7.79061471556136e-05,7.978232876981503e-05,8.17293268788492e-05,8.374178553085854e-05,8.581513434404955e-05,8.794544466848741e-05,9.012931630709562e-05,9.236378750106976e-05,9.464626280232683e-05,9.697445482603161e-05,9.93463368672099e-05,0.00010176010408981667,0.00010421414153158428,0.00010670699756678653,0.00010923736176911605,0.00011180404634449354,0.00011440597047774343,0.00011704214707121424
267,Kepler-7b,0.0001323327131454725,0.00013630020263939664,0.00014039224524313464,0.00014460040947285674,0.00014891751402658398,0.00015333739147232388,0.00015785470400790722,0.00016246479838631525,0.00016716359062276615,0.00017194747357924915,0.00017681324228995842,0.00018175803316654497,0.00018677927415275083,0.000191874643584065,0.00019704203601888932,0.00020227953369147587,0.00020758538252783052,0.00021295797188800923,0.00021839581736942594,0.00022389754613851728
268,WASP-28b,8.692322176430448e-05,8.962973305205754e-05,9.24159016228674e-05,9.527663447350103e-05,9.820758072359899e-05,0.00010120499258639062,0.00010426561677647552,0.00010738660885174267,0.00011056546502433403,0.00011379996741263863,0.00011708813973271859,0.00012042821116937674,0.0001238185867092073,0.00012725782261822972,0.00013074460604517625,0.00013427773795603233,0.00013785611877587214,0.00014147873624438672,0.00014514465509204728,0.00014885300822188658
269,WASP-131b,3.346761152093524e-05,3.448868566061641e-05,3.5540870883629516e-05,3.662211448261097e-05,3.773066576405846e-05,3.886501918956152e-05,4.002387000927988e-05,4.120607929904863e-05,4.241064615360681e-05,4.3636685380997934e-05,4.488340946600535e-05,4.615011387578326e-05,4.743616500376776e-05,4.8740990212404054e-05,5.006406955775767e-05,5.140492887118618e-05,5.276313394311664e-05,5.413828560737438e-05,5.553001556566777e-05,5.693798282376152e-05
270,HAT-P-20b,5.469547985069014e-05,5.579410673459853e-05,5.696093551293355e-05,5.818934655470072e-05,5.947380920787121e-05,6.080966315099381e-05,6.219295026438304e-05,6.362028397164945e-05,6.508874669937219e-05,6.659580866671213e-05,6.813926301939067e-05,6.971717360596052e-05,7.132783261906631e-05,7.296972599806607e-05,7.464150498528408e-05,7.634196259672316e-05,7.807001404453754e-05,7.98246803577095e-05,8.16050746069151e-05,8.34103902621669e-05
271,WASP-35b,5.229692061387554e-05,5.388119622090326e-05,5.551433133723386e-05,5.719306801364064e-05,5.891462918023609e-05,6.067662796395628e-05,6.247699695357425e-05,6.431393247536066e-05,6.618585028817416e-05,6.809135005443221e-05,7.002918661939736e-05,7.19982466191642e-05,7.399752929392084e-05,7.602613064574507e-05,7.80832302758708e-05,8.016808038341186e-05,8.227999651904932e-05,8.441834977240228e-05,8.658256013746613e-05,8.877209085142797e-05
272,WASP-20b,4.215054394303468e-05,4.341590049205142e-05,4.4720892973696125e-05,4.6062843254561644e-05,4.743947008098763e-05,4.884881408183675e-05,5.0289179293507496e-05,5.175908711280851e-05,5.3257239700613655e-05,5.47824906457117e-05,5.6333821259048794e-05,5.7910321273197336e-05,5.95111730171445e-05,6.113563835416958e-05,6.278304783266885e-05,6.445279162156135e-05,6.614431189422713e-05,6.785709639545341e-05,6.959067298019009e-05,7.134460495503898e-05
273,WASP-158b,9.409019641473309e-05,9.711269581703234e-05,0.00010021960206876055,0.00010340579038443607,0.00010666687067010352,0.00010999905100302624,0.00011339903082661564,0.00011686391657074336,0.0001203911543791235,0.0001239784760180382,0.000127623855036845,0.00013132547097170164,0.0001350816799115969,0.00013889099013585923,0.0001427520418235677,0.0001466635900546488,0.00015062449048916054,0.00015463368723890773,0.00015869020254409574,0.000162793127944308
274,LP714-47b,4.5981731166438564e-05,4.656115132507763e-05,4.7213522272668964e-05,4.7930492630008127e-05,4.87051573720475e-05,4.953175685402968e-05,5.0405447515806147e-05,5.132212524211766e-05,5.227828788058244e-05,5.3270927211172306e-05,5.429744330131779e-05,5.535557604366226e-05,5.6443350004110575e-05,5.755902966921685e-05,5.870108288412366e-05,5.986815079026636e-05,6.10590229578661e-05,6.227261669812937e-05,6.350795975976952e-05,6.476417578226183e-05
275,HIP67522b,2.2675372307252948e-05,2.3321100586055282e-05,2.398898185920223e-05,2.467740941521272e-05,2.538501969108168e-05,2.6110645812033397e-05,2.6853281451646547e-05,2.7612052436819914e-05,2.8386194229313113e-05,2.9175033912247218e-05,2.9977975663253396e-05,3.0794488950328654e-05,3.1624098871683756e-05,3.246637819715576e-05,3.332094077004905e-05,3.418743600423188e-05,3.506554426880329e-05,3.5954972996489194e-05,3.6855453385646875e-05,3.776673759186306e-05
276,TOI-1859b,4.3063732998274265e-05,4.444524051153029e-05,4.58654144749752e-05,4.732190182756554e-05,4.881268709305225e-05,5.0336029627095963e-05,5.189041452678917e-05,5.347451385016082e-05,5.5087155700072135e-05,5.672729936740314e-05,5.839401518656411e-05,6.008646808792943e-05,6.180390407442838e-05,6.354563902889248e-05,6.531104939267379e-05,6.709956435690226e-05,6.891065928439675e-05,7.074385013892426e-05,7.259868874381102e-05,7.447475872710989e-05
277,EPIC246851721b,5.600137158299014e-05,5.77598274986623e-05,5.9569305288925364e-05,6.142658664896152e-05,6.332892025518537e-05,6.527393446672694e-05,6.725956910972384e-05,6.928402164635689e-05,7.134570430514673e-05,7.344320964824788e-05,7.557528269399567e-05,7.774079817750023e-05,7.993874187170242e-05,8.216819514213913e-05,8.442832209577103e-05,8.671835882502477e-05,8.903760435511628e-05,9.138541298451534e-05,9.3761187771517e-05,9.616437496888089e-05
278,WASP-26b,5.7355978524007355e-05,5.910709620489436e-05,6.0911504914545395e-05,6.276569221678849e-05,6.46666622926739e-05,6.661183869534079e-05,6.859898846772267e-05,7.062616234181094e-05,7.269164717630701e-05,7.479392780265014e-05,7.693165617237005e-05,7.910362622074947e-05,8.130875324297835e-05,8.354605686019685e-05,8.581464686236379e-05,8.811371137240318e-05,9.044250689556795e-05,9.280034990928557e-05,9.518660971914222e-05,9.760070236126703e-05
279,Qatar-9b,0.00017774175973750845,0.0001807759763797271,0.0001840541702370674,0.0001875508250403883,0.00019124471711076102,0.00019511804041387457,0.00019915573633770043,0.00020334497471619187,0.0002076747479285854,0.0002121355504750467,0.0002167191238320485,0.00022141825164192794,0.00022622659406103558,0.0002311385528279617,0.00023614916062163693,0.0002412539897671564,0.00024644907646016273,0.0002517308575202324,0.00025709611732247173,0.00026254194304615704
280,HATS-26b,9.190964532834003e-05,9.473373966893977e-05,9.764284504581198e-05,0.00010063141259748236,0.00010369470717905877,0.00010682865442583571,0.0001100297213769129,0.000113294822369878,0.00011662124417284662,0.00012000658590949135,0.00012344871046713688,0.00012694570489739685,0.0001304958479173192,0.00013409758306064028,0.00013774949635790017,0.00014145029767165802,0.00014519880500082815,0.00014899393121171016,0.00015283467276395774,0.00015672010008560073
281,KELT-9b,1.2826251740267321e-05,1.3376073742290276e-05,1.393617625005904e-05,1.4506256355651767e-05,1.5086042141284143e-05,1.5675287776035452e-05,1.627376958049168e-05,1.6881282838318413e-05,1.7497639190108203e-05,1.8122664485471347e-05,1.875619699898318e-05,1.939808593746656e-05,2.0048190182390115e-05,2.0706377223424004e-05,2.1372522248513178e-05,2.2046507362957222e-05,2.2728220915498534e-05,2.3417556913701552e-05,2.411441451426876e-05,2.4818697576586364e-05
282,WASP-104b,8.246917050664958e-05,8.471241193851905e-05,8.70389757696135e-05,8.944248334375345e-05,9.19175365077233e-05,9.445952864564692e-05,9.706449796410195e-05,9.972901242457835e-05,0.00010245007864644204,0.00010522506915456591,0.00010805166380209218,0.00011092780224544147,0.00011385164510954522,0.00011682154204022055,0.00011983600525538838,0.0001228936875174509,0.0001259933636838835,0.0001291339151718893,0.00013231431681029468,0.00013553362565805517
283,KELT-23Ab,4.209653020444501e-05,4.3350645215953646e-05,4.464456277053627e-05,4.597556403845112e-05,4.7341334418780706e-05,4.873988702330746e-05,5.0169503038374045e-05,5.1628684777763655e-05,5.3116118383278154e-05,5.46306439344405e-05,5.617123130234862e-05,5.773696049645668e-05,5.932700555487408e-05,6.094062125121625e-05,6.257713205663307e-05,6.423592292001396e-05,6.59164315236325e-05,6.761814174348438e-05,6.934057809901725e-05,7.108330101993048e-05
284,HATS-2b,0.00015871429173610062,0.00016275606086620288,0.00016696609835591003,0.0001713306258355362,0.0001758380239369668,0.00018047841162995143,0.00018524332041868955,0.00019012543941570293,0.00019511841397368203,0.00020021668521379024,0.00020541536108791553,0.0002107101119778002,0.00021609708554967252,0.0002215728368407241,0.00022713427048520347,0.00023277859268408036,0.00023850327104736835,0.00024430600083748407,0.00025018467644817425,0.000256137367189911
285,WASP-69b,2.8804226615601085e-05,2.9411759574970413e-05,3.0054098442446578e-05,3.072795785801927e-05,3.143058855809017e-05,3.215967030143471e-05,3.2913229427686926e-05,3.3689574710256485e-05,3.4487246954958216e-05,3.530497903838972e-05,3.614166395499594e-05,3.69963290655014e-05,3.7868115189347194e-05,3.8756259511927416e-05,3.966008151924665e-05,4.0578971352534306e-05,4.1512380110450065e-05,4.245981172880662e-05,4.3420816145842255e-05,4.439498352114713e-05
286,CoRoT-19b,0.00010940252332827432,0.00011277502511671318,0.0001162484878932226,0.00011981635447920962,0.0001234730278084038,0.0001272136906164857,0.00013103416467527567,0.00013493079980903856,0.00013890038558549153,0.00014294008044548194,0.00014704735437127224,0.00015121994215846362,0.00015545580506159758,0.00015975309910377467,0.00016411014872846073,0.0001685254247632953,0.00017299752588702426,0.0001775251629598844,0.0001821071457082267,0.00018674237135539844
287,Kepler-18d,0.00011863792167385644,0.00012175974176950075,0.00012500437489932722,0.00012836208182478873,0.00013182463555569429,0.0001353850282434694,0.00013903724389915812,0.0001427760803534878,0.00014659700846893838,0.00015049605982802656,0.00015446973640136322,0.00015851493733524166,0.00016262889918657286,0.00016680914680480534,0.00017105345270675197,0.00017535980327375094,0.00017972637046562945,0.00018415148802373627,0.00018863363134848478,0.00019317140040156435
