planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_radius_m,planet_surface_gravity
13275,500.014,1.511032428940863e+30,2678445000.0,4974.4,1.0577034764140001e+27,4.05135,0.04538616798641373,88790054.05385399,8.563388727534777
13276,778.654,2.1474826603538953e+30,827883000.0,5905.0,2.10678e+25,9.176092,0.08801411486266561,10626472.0,11.908343411757945
13277,50.3098,2.4944104725439375e+30,838353285.0,6327.16,2.75991893437e+27,9.7815342,0.09653683084140315,104254421.295057,16.20756343299661
13278,745.145,1.9247807548357133e+30,1287045000.0,5760.0,3.28454370985e+27,1.8020959,0.028668926656052997,109020557.159331,17.63878307356302
13279,421.423,2.6736656223873666e+30,1036412118.0,6519.0,3.572941902114e+27,10.1011438,0.10093655509496499,111640610.65766598,18.297506730381436
13280,754.747,1.5907278965584408e+30,549603000.0,5265.0,4.5362200000000005e+25,16.568087,0.11808211982124155,16638818.0,10.458262401665925
13281,65.1329,1.2356376618491828e+30,429735977.1,3953.0,4.864453666800001e+25,2.2901818,0.029016348826948913,17270299.524239,10.409855463400616
13282,311.222,1.0936254288839282e+30,389592000.00000006,4252.0,1.898e+25,2.576549,0.0301383219821457,9997273.0,12.12114014188916
13283,755.795,1.7318851132792954e+30,3422844000.0,5511.5,9.883635861840001e+26,1.71614,0.02679007406487103,88160111.760102,8.116762532848453
13284,605.874,3.156849220966993e+30,1036593000.0,7167.0,3.55572446463e+27,2.8624005,0.04602607680030301,111484192.83493097,18.260466995936966
13285,1213.37,2.9421009549316035e+30,1259217000.0,6879.0,2.405780761904e+27,2.9823739,0.04620542780225547,101037130.078503,15.041959396967181
13286,169.402,1.624093414188754e+30,618269285.6999999,5303.0,4.8209708664e+25,20.1459393,0.13544441269911736,17187798.252249,10.41608175925429
13287,618.602,3.0256887348710726e+30,1843605000.0,6991.1,5.08724351655e+27,0.82967,0.019875165449129616,125397809.304999,20.649664308370006
13288,126.283,1.1958296962378079e+30,487850580.9,3810.0,3.3689636845800006e+26,0.9150943,0.015570387587074125,53870457.407192,7.409780980782041
13289,605.874,3.156849220966993e+30,1036593000.0,7167.0,3.55572446463e+27,2.8624005,0.04602607680030301,111484192.83493097,18.260466995936966
13290,844.49,2.844420320033562e+30,786140999.9999999,6748.0,9.39207783358e+26,2.5428536,0.041081337463180885,87713538.81851698,7.791817729821558
13291,623.609,2.1275985616469148e+30,841797000.0,5979.0,4.34642e+25,8.990889,0.08655701101499702,16219351.999999998,10.545691438834265
13292,66.8624,1.0339731327629865e+30,306108000.0,3841.0,3.105128e+25,13.7813,0.09046914241941813,7480477.0,35.41859189709145
13293,269.304,2.877974736601592e+30,1168776000.0,6793.0,9.6122925054e+25,5.4468433,0.06853167161422706,25597549.042889003,9.363550960402632
13294,610.592,2.087333261765279e+30,807012000.0,5999.0,2.3653121221599997e+26,4.6200781,0.0551733331188383,43946707.708561994,7.817108410788242
13295,232.75,1.5310756004374993e+30,452205000.0,4559.0,5.352360000000001e+25,2.453234,0.032630880507579306,18316682.0,10.182679465465386
13296,999.475,2.5265232919557107e+30,1099206000.0,6353.0,1.1112530923000001e+27,7.3065193,0.07981426853958556,89276544.14902,8.899151681880639
13297,64.7414,1.3521187120746747e+30,466119000.0,4425.0,1.82208e+26,5.7214742,0.05505720594457632,65716339.99999999,2.692967258612854
13298,982.383,1.988409870698051e+30,640044000.0,6086.0,1.7537519999999998e+26,24.81209946,0.1665002577005262,36913008.0,8.215228993041856
13299,62.699,1.2924664159537332e+30,452205000.0,4316.0,1.7974059999999998e+25,6.5577,0.05939885177790836,16009618.999999998,4.476046212679629
13300,511.22,2.685596081611555e+30,1502712000.0,6535.0,2.47716731678e+26,2.41872,0.038979509866780476,45126882.780039,7.7641700640488285
13301,153.856,1.908873475870129e+30,612216000.0,5370.0,7.34526e+26,28.380619,0.17964324351175406,56837642.999999985,14.512606547765056
13302,47.2899,1.710032488800324e+30,598302000.0,5261.0,4.120558e+25,8.509,0.07757546734253083,15729974.999999998,10.629438771895268
13303,1899.24,2.1275985616469148e+30,1043550000.0,5794.0,6.624020000000001e+25,19.59059906,0.14547855253664382,20763567.0,9.806817101629145
13304,1156.81,2.0480621668189925e+30,744399000.0,5800.0,2.01188e+26,12.3335,0.10551378477608238,17477750.0,42.03793703154895
13305,404.211,1.7264567543322898e+30,1328787000.0,5501.0,2.1155830283899998e+27,3.3431609,0.04174352942177271,98400728.03264,13.945812406906056
13306,208.529,1.6503801926793823e+30,528732000.0,4937.0,3.96682e+25,6.673117,0.06519552068731417,15380420.0,10.703269773791677
13307,475.248,1.4515392056095773e+30,486989999.99999994,4598.0,5.8838e+25,213.257663,0.6290472743673884,19365346.999999996,10.014233259401577
13308,1014.62,2.74400562156331e+30,1133991000.0,6541.0,3.0937399999999995e+25,7.31946363,0.08214575042076451,13283090.0,11.191697159590888
13309,177.945,1.7299165875073044e+30,584388000.0,5026.0,1.7915222e+26,17.089,0.12396243119120813,47958946.00000001,4.971567062520118
13310,563.493,1.869105278456168e+30,813969000.0,5889.0,9.584899999999999e+24,15.0447198,0.11684350819439836,7200833.0,11.798654289240568
13311,688.573,1.5708437978514603e+30,577431000.0,5036.0,6.94668e+25,49.499875,0.24392201538200103,21392766.0,9.688438344515557
13312,1396.41,2.1872508577678563e+30,800054999.9999999,6010.0,3.3974199999999998e+25,20.0711504,0.14921700070694924,14052110.999999998,10.981874176952791
13313,930.864,2.609539404057355e+30,925281000.0,6433.0,2.893219585438e+27,3.2541247,0.0470518271086595,105465437.32454,16.60242199938128
13314,686.723,2.0480621668189925e+30,862668000.0,5812.0,4.13764e+25,14.400974,0.11699830056471516,15799885.999999998,10.579256883468782
13315,519.096,3.420064977600648e+30,1210518000.0,7650.0,1.7613439999999999e+28,1.763588,0.03423051817541678,105705432.0,100.61435357469348
13316,162.303,2.5451646344935054e+30,994851000.0,6400.0,2.055534e+27,4.9546416,0.06176143633440097,92981629.99999999,15.175420087438253
13317,434.962,2.700881982492546e+30,1634895000.0,6555.5,3.3245650802000004e+26,3.80509,0.05282557545787314,53463576.43585699,7.423850061563412
13318,332.108,1.713015103606371e+30,619173000.0,5475.0,4.6861372311000005e+26,4.6957057,0.05221797860790006,65757243.318146996,6.917324885793606
13319,817.383,3.899669438413018e+30,1231389000.0,8103.0,3.92265602638e+26,4.5029619,0.06679959947451311,58926922.468706,7.210461704283359
13320,102.551,1.4115058875423265e+30,501287330.70000005,4599.0,4.211229066200001e+25,6.4001485,0.06018016078620563,15772466.416422999,10.804881551615615
13321,141.812,2.619232902177008e+30,896367708.0,6446.0,6.69252608934e+26,11.2366049,0.10762517190694211,81004364.64364599,6.510039156494128
13322,1209.4,2.0082939694050315e+30,695700000.0,5835.0,4.42234e+25,4.22162536,0.05129395097733834,16429084.999999998,10.457689520946584
13323,156.226,2.916748729080203e+30,1022679000.0,6845.0,3.2103767880599996e+26,6.5562078,0.07789338149984777,52417123.769452,7.457959166275481
13324,611.532,1.6390860246138175e+30,737442000.0,5332.0,8.2374795269e+26,6.7473539,0.06552222761684,86612075.353453,7.008867113986689
13325,803.35,2.0142591990171254e+30,1057464000.0,5852.0,1.4442905192820003e+27,2.808931,0.039128954554030294,92302138.21508701,10.820352389967669
13326,414.708,1.5907278965584408e+30,563517000.0,5172.0,3.8909e+25,4.01457,0.04589463497624502,15240598.0,10.69193774221567
13327,52.4946,1.3453050935882793e+30,473076000.00000006,4349.3,3.5326547776e+25,1.07922,0.01807643002100564,14200770.379599,11.18118302415385
13328,384.757,1.1930459224188305e+30,431334000.0,4880.0,1.687322e+25,44.000529,0.20574450729799057,9298163.0,12.457016119790033
13329,133.752,2.0652271150277936e+30,2014677630.0,5954.53,2.1314138060539998e+27,1.6648359,0.027840004831031325,98544548.24272998,14.00918713413033
13330,115.369,9.361433671246423e+29,343380823.2,3477.0,1.7518138383199997e+26,4.5062989,0.041536177814060285,36795136.306225,8.258810255136362
13331,1212.25,2.1064717067707477e+30,2295810000.0,6015.0,6.710439166600001e+26,2.4308728,0.036068308704877844,81116608.501921,6.509411736194827
13332,1705.99,2.1275985616469148e+30,765270000.0000001,5934.0,4.11866e+25,7.40742793,0.07606977239549706,15729974.999999998,10.624542669282695
13333,568.42,2.6644692267353885e+30,1342701000.0,5941.0,1.62279e+27,3.899052,0.05345399705612253,105216054.99999997,9.356397457912177
13334,803.052,1.749800686214285e+30,584388000.0,5324.0,4.25152e+25,214.886545,0.675143299349113,16009618.999999998,10.587479953962374
13335,1121.79,2.054524498898761e+30,1245303000.0,5933.0,9.10991255564e+26,4.0416494,0.05020056573572607,87457195.94508399,7.60209825448457
13336,1038.99,2.028178068112012e+30,730485000.0,6012.0,2.88496e+25,10.664903,0.09545761181746552,12723802.0,11.374082116817625
13337,1003.26,1.908873475870129e+30,653958000.0,5715.0,1.78412e+25,11.47685909,0.09823773600675988,9577806.999999998,12.413729185135171
13338,540.134,1.2924664159537332e+30,424377000.0,4315.0,1.78412e+25,2.80624233,0.03373083826252615,9577806.999999998,12.413729185135171
13339,1027.45,2.1474826603538953e+30,848754000.0,6050.0,3.6251799999999996e+25,5.766193,0.06457136035292513,14611399.0,10.83817957451635
13340,609.523,2.0664549581229495e+30,772227000.0000001,5957.0,4.655345257758e+27,1.532427,0.026348804990043214,121474079.66786999,20.137011984366943
13341,838.595,1.6901483900933434e+30,549603000.0,5208.0,6.0736e+25,18.119869,0.12790344597464914,19784812.999999993,9.903590046532893
13342,503.436,1.908873475870129e+30,626130000.0,5526.0,3.4923199999999996e+25,31.781925,0.19372385875142004,14261843.999999996,10.95905320937006
13343,1038.41,3.360412681479706e+30,1523583000.0,7147.0,2.73312e+29,3.535055,0.0541002060733208,112277065.99999999,1383.8434344765183
13344,237.7,2.671428661282831e+30,1420466346.0,6516.0,8.6265791118e+25,14.6432351,0.12925230468537677,23973394.448283,9.580538380398185
13345,192.516,1.988409870698051e+30,744399000.0,5568.0,3.699202e+27,10.8635,0.09600320831972911,74105660.0,42.9947725694328
13346,1765.23,1.8889893771631484e+30,647001000.0,5660.0,6.643e+25,5.74347727,0.06170642329202618,20833478.0,9.76902145922729
13347,18.2702,2.062975240849228e+30,799282773.0,5950.0,3.1901883884e+25,6.2678111,0.06735052983611751,13432196.460444,11.28580721699543
13348,202.585,1.869105278456168e+30,598302000.0,5356.3,4.729816e+25,5.40479,0.05904743932294486,14891043.0,13.6145840848517
13349,522.789,2.45320067797372e+30,786140999.9999999,6294.0,8.3252777803e+26,3.9072351,0.052070266418571425,86729331.97025001,7.0644295483168555
13350,231.828,1.2725823172467527e+30,396548999.99999994,4014.73,3.0178200000000002e+25,10.003417,0.07830655915211499,13073357.0,11.270143832273483
13351,976.643,2.2270190551818173e+30,1175733000.0,5946.0,2.3725e+26,33.006,0.20914163821718085,20973300.0,34.42572149465159
13352,81.9043,1.0411314082974994e+30,349587858.6,3609.0,5.7392912148e+25,4.4413938,0.04262003310051123,19069291.812216,10.073943253260396
13353,413.873,1.749800686214285e+30,584388000.0,5355.0,4.51724e+25,6.6513802,0.06633478217013151,16568907.0,10.502575504857658
13354,358.441,2.6142370223768786e+30,1369805472.0,6439.3,3.194923727580001e+26,10.4143882,0.10224370382031112,52275507.783281006,7.462328142237948
13355,1525.52,1.9287575745771094e+30,660915000.0,5710.0,2.48638e+25,259.33683,0.7879055995146593,11675136.999999998,11.642705193357733
13356,1278.96,2.1474826603538953e+30,772227000.0000001,5985.0,4.5362200000000005e+25,6.77408868,0.07189208372870243,16638818.0,10.458262401665925
13357,385.689,1.2033458855490466e+30,440842827.6,3837.0,5.6124007095000004e+26,1.9416366,0.025763678493319623,73328428.65216,6.662148078352221
13358,253.985,2.4805413136958186e+30,842277033.0,6316.0,2.239370726944e+27,3.4092439,0.047722144149475516,99525320.363567,14.430095198900148
13359,513.107,1.5310756004374993e+30,556560000.0,4898.0,4.85888e+25,131.1900024,0.4631659625553748,17337928.0,10.316969605056878
13360,1494.39,2.3463236474237e+30,793097999.9999999,6404.0,4.479279999999999e+25,31.33510017,0.20556726689426066,16498996.0,10.502762489893705
13361,786.439,2.783773818977271e+30,1120077000.0,6747.0,5.4662399999999995e+25,3.334966,0.048873808943859516,18596326.0,10.088921941787204
13362,793.7100313,1.5509596991444798e+30,563517000.0,4915.0,1.6531580000000002e+25,2.35575008,0.0318975195079431,9158341.0,12.580303282865748
13363,428.115,1.880240373732077e+30,1259217000.0,5732.0,1.7107779774800003e+26,1.4728133,0.024865775104912637,36253615.417854,8.30809343553463
13364,548.364,1.908873475870129e+30,681786000.0,5642.0,3.68212e+25,56.4349938,0.2840721336416722,14751221.0,10.800711525736022
13365,710.345,2.931661803110439e+30,1064421000.0,6865.0,2.3970101266799998e+26,1.0191022,0.022557044389803604,44302344.40627399,7.795192038726402
13366,543.009,2.1375406110004046e+30,723528000.0,6040.0,6.2079198467e+26,8.6344543,0.08437759325674679,77696832.65784699,6.563716864069118
13367,198.345,1.603930938099876e+30,550663246.8,5264.0,2.0904731432e+25,1.7890217,0.026847552830843866,10441950.234908998,12.23747231047075
13368,1899.24,2.1275985616469148e+30,1043550000.0,5794.0,6.624020000000001e+25,19.59059906,0.14547855253664382,20763567.0,9.806817101629145
13369,95.1274,1.9359158501116224e+30,630833627.7,5767.0,5.4220205858e+25,12.2685441,0.10317866935388138,18346280.22007,10.28194993301923
13370,402.63,2.6843533254423687e+30,1043550000.0,6466.0,6.851780000000001e+27,14.574071,0.12906378912784885,75923345.99999999,75.86877970494933
13371,22.6202,1.3603374722107565e+30,535689000.0,4406.0,5.646535195600001e+25,9.2292732,0.07587399770389913,18857914.994872995,10.134563772630237
13372,167.3049,9.24212907900454e+29,256017600.0,3462.0,4.5889168312e+25,0.567995,0.01039727259299821,16661468.394978998,10.551009334568908
13373,177.945,1.7299165875073044e+30,584388000.0,5026.0,1.19435446e+27,34.556,0.1982263095072248,70400376.99999997,15.381320932969096
13374,388.384,1.252698218539772e+30,417420000.0,4103.0,1.97392e+25,1.28707676,0.0198528281525868,10137095.0,12.260632701638578
13375,564.277,1.6503801926793823e+30,549603000.0,5132.0,3.15068e+25,18.42794624,0.12832656113466995,13422912.0,11.161464390844072
13376,1798.75,2.107714462939934e+30,667872000.0,5732.0,7.9716e+25,50.447,0.27245707250564494,12444158.0,32.856767390426214
13377,363.935,1.6235764276223727e+30,660915000.0,5302.0,3.64297693864e+26,9.0653768,0.07952687143427369,56378462.86796299,7.315437902862244
13378,425.321,1.6034139515334944e+30,800054999.9999999,5263.0,1.220411927384e+27,4.9258489,0.05273533248224234,90268235.459214,9.559758147714827
13379,54.5306,2.352077608487033e+30,1043577897.57,6212.63,5.0140489022e+25,6.8659582,0.0747682239503961,17554130.913494997,10.385807469724835
13380,758.854,1.749800686214285e+30,605259000.0,5433.0,1.1615759999999999e+26,10.08881,0.08757095527296165,28943154.0,8.850469042103244
13381,78.7415,1.496609830008203e+30,493947000.0,4920.0,2.9500558958e+25,6.5886642,0.06256529915301795,12880760.584320001,11.349000014896239
13382,468.817,1.504563469490995e+30,820926000.0,4950.0,2.9113075994599995e+26,5.2018975,0.05353984503604301,49592674.626412,7.555503296798598
13383,926.538,2.4991826562336127e+30,841797000.0,6331.0,1.629860539684e+27,3.0010933,0.043942498126746395,93988013.52631001,11.77649010979407
13384,401.96,2.3822393007131838e+30,1133991000.0,6236.9,4.214571709920001e+26,5.51078,0.06484894612874995,61578293.438422985,7.094283143979815
13385,598.315,2.5265232919557107e+30,765270000.0000001,6353.0,4.18328040884e+26,0.451685,0.012478545291219842,61300994.113541,7.105461809868146
13386,1490.94,1.869105278456168e+30,640044000.0,5649.0,5.93801786942e+26,1.59474546,0.02617034423471911,75783523.99999999,6.5993669141086855
13387,308.87,1.6096177903300722e+30,640044000.0,5275.0,1.17024329292e+26,1.9794955,0.028754755484631373,29041462.288912,8.85624389952695
13388,1122.0,1.908873475870129e+30,660915000.0,5675.0,2.03086e+25,8.74199772,0.0819351220017064,10346828.0,12.108097077921652
13389,366.67,2.0500505766896903e+30,800054999.9999999,5924.0,1.39451296582e+26,1.3605223,0.024274914756524,32080091.820217002,8.648916795717966
13390,695.137,2.45320067797372e+30,1238346000.0,6294.0,2.13668376818e+26,0.6204046,0.015268396991963336,41305939.720749,7.993290647561663
13391,78.0863,2.803657917684252e+30,1078335000.0,6040.0,6.14003e+27,21.21663,0.1682015036193961,76902099.99999999,66.26809132672933
13392,327.783,1.6702642913863629e+30,542646000.0,5106.0,4.59316e+25,9.327527,0.0818295205053343,16778640.0,10.413780752132107
13393,1079.395249,2.1474826603538953e+30,1071378000.0,5727.0,4.25152e+25,32.273273,0.20355221255164563,16009618.999999998,10.587479953962374
13394,132.345,2.306555450009739e+30,1217475000.0,5576.0,2.19219e+26,11.8143,0.10667530517865853,46141259.99999999,6.572183194433486
13395,70.2105,1.9928837929071217e+30,800228925.0,5809.0,2.8993200782e+25,177.2190039,0.6179214404085765,12749166.270087998,11.385260209149415
13396,81.856,1.4494182344180294e+30,521775000.0,4742.0,3.5726744871999995e+25,6.9551801,0.06417549675725431,14290583.922722997,11.166160527791186
13397,231.782,1.6237315235922872e+30,648901652.4,5302.3,4.2227655847e+26,17.1021052,0.12142372029764459,61650906.498573,7.09134162240467
13398,491.072,1.5176604611803863e+30,1106163000.0,4999.4,2.34699053836e+26,3.0591641,0.03768997083058081,43735084.524855,7.831803207362902
13399,360.136,2.0401085273362004e+30,820926000.0,5904.0,1.563678705082e+27,4.7074183,0.05544197549196801,93386761.658293,11.444247936113074
13400,285.289,2.8198137478836735e+30,1738533429.0,6715.0,5.8637074303599996e+26,10.6551679,0.106466444659095,75224534.31023699,6.613991694660019
13401,702.211,2.5078819494179168e+30,1008765000.0,6338.0,1.271695984182e+27,3.6023144,0.049688495974027254,90734143.26660301,9.859438491585603
13402,55.3043,1.384977847328447e+30,464978747.7,4498.94,3.848547079e+25,16.2220786,0.1111691679512655,14929899.254155999,11.02029999850715
