,Planet Name,Noise Estimate 1.1-1.1425um,Full Phase Curve Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Full Phase Curve Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Full Phase Curve Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Full Phase Curve Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Full Phase Curve Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Full Phase Curve Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Full Phase Curve Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Full Phase Curve Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Full Phase Curve Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Full Phase Curve Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Full Phase Curve Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Full Phase Curve Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Full Phase Curve Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Full Phase Curve Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Full Phase Curve Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Full Phase Curve Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Full Phase Curve Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Full Phase Curve Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Full Phase Curve Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um,Full Phase Curve Noise Estimate 1.9075-1.95um
210,WASP-74b,2.934993280444399e-05,1.1756362839324388e-05,3.0239055568541244e-05,1.2112508452776952e-05,3.1155599130996485e-05,1.247963769801459e-05,3.209773507457673e-05,1.2857018187111364e-05,3.3063904859818555e-05,1.3244025633955506e-05,3.4052768932438134e-05,1.3640123468793735e-05,3.506316702563814e-05,1.4044846936985873e-05,3.6094086886648514e-05,1.4457790572157288e-05,3.7144639412047895e-05,1.4878598236442422e-05,3.821403870826036e-05,1.5306955133548782e-05,3.9301585972996086e-05,1.5742581352332223e-05,4.040665636725066e-05,1.6185226608265652e-05,4.1528688247376834e-05,1.6634665930254672e-05,4.266717427416688e-05,1.709069609930562e-05,4.382165402569967e-05,1.7553132689539226e-05,4.4991707823234985e-05,1.8021807595100568e-05,4.617695154202354e-05,1.8496566951585316e-05,4.737703222672493e-05,1.8977269379758444e-05,4.859162436797716e-05,1.9463784494102803e-05,4.982042672524246e-05,1.9955991630183214e-05
211,HAT-P-25b,0.00010890024290741497,3.227012362989319e-05,0.00011189397900993411,3.315724960467822e-05,0.00011499689021631833,3.4076727151920515e-05,0.00011820071772752445,3.502610896334011e-05,0.00012149846791571787,3.6003322635526125e-05,0.0001248841689600681,3.700659855445983e-05,0.00012835268181677663,3.803441388075821e-05,0.000131899551904604,3.908544860003491e-05,0.00013552089164168462,4.015855071534232e-05,0.00013921328660185798,4.1252708438723074e-05,0.00014297371992867574,4.2367027793010924e-05,0.00014679951098971463,4.35007144334239e-05,0.000150688265231551,4.465305878822044e-05,0.0001546378329142708,4.582342383060475e-05,0.00015864627493776786,4.70112349521234e-05,0.000162711834371647,4.821597152619605e-05,0.00016683291260259693,4.9437159839929013e-05,0.00017100804924323406,5.067436714055554e-05,0.00017523590512322852,5.192719659524083e-05,0.00017951524782028783,5.319528300351625e-05
212,HAT-P-62b,9.231683634813882e-05,3.301234860464497e-05,9.49194861694382e-05,3.3943051893398694e-05,9.761299084954282e-05,3.4906244729996035e-05,0.00010039067870546584,3.589954133159116e-05,0.00010324689134920477,3.6920918267955434e-05,0.00010617678969065854,3.796864508844015e-05,0.00010917620309754413,3.9041230381811163e-05,0.00011224151092848898,4.0137379412677944e-05,0.00011536954862019017,4.125596053841635e-05,0.0001185575325904666,4.23959783546238e-05,0.00012180299969872889,4.355655204628306e-05,0.00012510375807032027,4.473689780262756e-05,0.00012845784686634027,4.593631443089656e-05,0.00013186350315071163,4.7154171508052934e-05,0.00013531913442985297,4.838989956101528e-05,0.00013882329575789324,4.964298187952036e-05,0.00014237467054062396,5.091294765164808e-05,0.00014597205435457097,5.21993661775481e-05,0.00014961434123840996,5.3501841967272705e-05,0.00015330051202296468,5.482001056760333e-05
213,WASP-29b,4.148333741807019e-05,1.2740524544401851e-05,4.2396144373725e-05,1.3020869380344462e-05,4.335768648118722e-05,1.3316181946378793e-05,4.4363484933799796e-05,1.3625086693918463e-05,4.5409786155712434e-05,1.3946430810093862e-05,4.649341765999876e-05,1.4279239948334341e-05,4.761167693385572e-05,1.4622684102356855e-05,4.876224488298434e-05,1.4976051022866244e-05,4.994311775018779e-05,1.5338725308129273e-05,5.115255308038948e-05,1.5710171808540045e-05,5.238902647237053e-05,1.6089922344044746e-05,5.3651196691266795e-05,1.647756498935554e-05,5.493787731798127e-05,1.6872735366807412e-05,5.624801355125851e-05,1.7275109521720702e-05,5.758066310243844e-05,1.7684398054723306e-05,5.8934980364387105e-05,1.810034125965088e-05,6.0310203217596874e-05,1.8522705071384825e-05,6.170564197398988e-05,1.8951277670230025e-05,6.31206700640672e-05,1.938586662171576e-05,6.45547161539503e-05,1.9826296455550693e-05
214,WASP-82b,3.3413100226211716e-05,1.2101942637650655e-05,3.4506644810502605e-05,1.2498015248129946e-05,3.562979640481032e-05,1.2904811267525808e-05,3.678081584185705e-05,1.3321700784142198e-05,3.7958210627246985e-05,1.3748143229117124e-05,3.916068934332783e-05,1.4183670861886453e-05,4.038712594116671e-05,1.4627875837039227e-05,4.163653150217533e-05,1.5080399976616872e-05,4.290803170325047e-05,1.554092660817743e-05,4.420084868053063e-05,1.6009173996001437e-05,4.551428631712352e-05,1.64848900124311e-05,4.684771821940286e-05,1.6967847782986583e-05,4.8200577821713924e-05,1.7457842102373915e-05,4.957235018898437e-05,1.7954686465459923e-05,5.096256518362163e-05,1.845821059238017e-05,5.237079173610241e-05,1.8968258353394866e-05,5.3796633014199765e-05,1.9484686019223743e-05,5.523972232834609e-05,2.000736077800309e-05,5.669971964350995e-05,2.053615947191705e-05,5.817630859352819e-05,2.1070967515813898e-05
215,HAT-P-29b,6.312881116284196e-05,1.7671318907054902e-05,6.508306786362428e-05,1.8218363794320268e-05,6.709541081916803e-05,1.8781668463974974e-05,6.916209208590074e-05,1.9360183773719415e-05,7.127991139507808e-05,1.9953013889012634e-05,7.344611340417907e-05,2.0559387521191193e-05,7.565830746581507e-05,2.1178635468798238e-05,7.79144043586542e-05,2.1810172907001142e-05,8.021256593492433e-05,2.2453485292679543e-05,8.255116470363749e-05,2.3108117050768173e-05,8.492875112883121e-05,2.3773662420224035e-05,8.734402697135247e-05,2.4449757991731033e-05,8.979582340400096e-05,2.513607658158614e-05,9.228308292605223e-05,2.5832322169126174e-05,9.48048443240093e-05,2.6538225686869433e-05,9.736023009151583e-05,2.725354149903757e-05,9.99484358474136e-05,2.7978044439407617e-05,0.00010256872138731407,2.8711527306425087e-05,0.00010522040307837988,2.9453798734314794e-05,0.00010790284736469524,3.0204681375073088e-05
216,K2-31b,8.478746143894577e-05,2.5277145103109963e-05,8.697937783469822e-05,2.5930607158100456e-05,8.92602074330563e-05,2.6610576339094038e-05,9.162277375514375e-05,2.7314913168215028e-05,9.406102025234313e-05,2.8041812045252867e-05,9.656979261331422e-05,2.8789736348241955e-05,9.914467006980872e-05,2.9557368141740164e-05,0.00010178183333325264,3.0343568805604408e-05,0.00010447796022549365,3.1147347920051024e-05,0.0001072301424670074,3.196783845825449e-05,0.00011003581878658141,3.2804276844764025e-05,0.00011289272073657443,3.365598680175256e-05,0.00011579882848323306,3.452236616906571e-05,0.00011875233449089442,3.54028760776248e-05,0.00012175161350000745,3.629703199916579e-05,0.00012479519755865149,3.7204396302545195e-05,0.0001278817551386992,3.812457202777493e-05,0.00013101007357426596,3.905719765050921e-05,0.00013417904421847356,4.000194265692518e-05,0.00013738764983688582,4.095850378540835e-05
217,HAT-P-37b,0.00016337599179862996,5.017271737215275e-05,0.00016784696965372846,5.1545753311102085e-05,0.00017248228201067578,5.296925632556835e-05,0.00017726943331221272,5.443938903371916e-05,0.00018219784503872792,5.5952902775400546e-05,0.00018725848665044492,5.7507024274594775e-05,0.0001924435889784487,5.909936762189196e-05,0.00019774641938775337,6.072786522713637e-05,0.00020316110373874366,6.239071314383946e-05,0.0002086824841712472,6.408632739471164e-05,0.00021430600457486625,6.581330879963604e-05,0.00022002761765034203,6.757041443424169e-05,0.0002258437089508454,6.935653430300713e-05,0.0002317510343825766,7.117067214571349e-05,0.00023774666845344616,7.301192954463023e-05,0.00024382796116484727,7.487949268599149e-05,0.0002499925018997562,7.677262127004275e-05,0.0002562380890094791,7.869063917113997e-05,0.0002625627040695255,8.063292653173631e-05,0.0002689644899824932,8.259891303778455e-05
218,XO-2Nb,5.191181982666775e-05,1.9079493992508057e-05,5.3275998024227315e-05,1.9580879415171996e-05,5.469396736875804e-05,2.0102035053345875e-05,5.6161456356142186e-05,2.0641390972910156e-05,5.767485699141418e-05,2.1197621103646132e-05,5.9231096157831056e-05,2.1769595962660868e-05,6.0827535878330864e-05,2.2356345996822258e-05,6.246189518967424e-05,2.2957032868646326e-05,6.413218836597133e-05,2.3570926751182038e-05,6.583667563945767e-05,2.419738821609263e-05,6.757382356703552e-05,2.4835853666908764e-05,6.934227290936744e-05,2.548582353341966e-05,7.114081241082863e-05,2.6146852634845784e-05,7.296835725130856e-05,2.681854226008723e-05,7.482393122452745e-05,2.7500533617602638e-05,7.670665190974958e-05,2.8192502385471044e-05,7.861571826399072e-05,2.8894154151073984e-05,8.055040018373774e-05,2.9605220574645302e-05,8.251002967875405e-05,3.0325456145321603e-05,8.449399337282987e-05,3.105463542489346e-05
219,HAT-P-32b,6.0207925596853714e-05,2.359373428473737e-05,6.203544293807272e-05,2.4309885158929322e-05,6.391913235960615e-05,2.5048048237063227e-05,6.585525917671276e-05,2.580676000485007e-05,6.784063946583148e-05,2.6584772775282907e-05,6.98725362511758e-05,2.7381014007183628e-05,7.194857851970138e-05,2.819455456952507e-05,7.406669741615305e-05,2.902458373812631e-05,7.62250755090897e-05,2.987038931448396e-05,7.842210610284885e-05,3.07313416813149e-05,8.065636034375789e-05,3.160688091243749e-05,8.292656042717733e-05,3.249650627339139e-05,8.523155761951947e-05,3.339976760890613e-05,8.757031410998145e-05,3.4316258231123294e-05,8.99418879306607e-05,3.5245609010228524e-05,9.234542035201852e-05,3.618748343510044e-05,9.47801252882973e-05,3.71415734616019e-05,9.72452803450346e-05,3.810759600436121e-05,9.9740219215983e-05,3.908528995734629e-05,0.00010226432519504362,4.0074413651380106e-05
220,KPS-1b,0.00013600442177486894,4.5022341552775277e-05,0.0001394048911990741,4.6148018893691136e-05,0.00014295147856589483,4.732206651429038e-05,0.00014663201617958933,4.854045647087493e-05,0.00015043625208863815,4.9799794999794574e-05,0.0001543554757739171,5.109719860680701e-05,0.00015838222843135902,5.243019816024797e-05,0.00016251007642028177,5.379666389430219e-05,0.00016673343241297578,5.519474620310227e-05,0.00017104741294726944,5.662282848551878e-05,0.00017544772403262562,5.807948927667533e-05,0.00017993056857337243,5.956347160171758e-05,0.00018449257090440117,6.107365799442269e-05,0.0001891307148568991,6.260904999473548e-05,0.00019384229260233123,6.416875121429169e-05,0.00019862486214343135,6.575195326441132e-05,0.00020347621178880935,6.735792399591958e-05,0.00020839433030335605,6.89859976178602e-05,0.00021337738169913256,7.06355663523757e-05,0.00021842368384173775,7.230607335264776e-05
221,XO-1b,5.459256953258612e-05,1.67304266420324e-05,5.617193103329466e-05,1.721443741410427e-05,5.78040173208759e-05,1.7714606212562204e-05,5.948508065883359e-05,1.822978450691825e-05,6.121193712955827e-05,1.8758996554494307e-05,6.298185924206222e-05,1.9301406489012654e-05,6.479249233836372e-05,1.9856292702515147e-05,6.664178887145025e-05,2.0423027704202536e-05,6.852795625240905e-05,2.1001062137677762e-05,7.044941510597977e-05,2.1589911987951987e-05,7.240476558648035e-05,2.218914825863075e-05,7.439275999155241e-05,2.2798388579128507e-05,7.641228033777426e-05,2.3417290332496037e-05,7.84623198762566e-05,2.404554499069403e-05,8.054196775988777e-05,2.4682873415720464e-05,8.265039624913502e-05,2.532902193870337e-05,8.478684997599682e-05,2.5983759069734045e-05,8.695063688694474e-05,2.6646872722243036e-05,8.9141120563596e-05,2.731816785959517e-05,9.135771368019696e-05,2.7997464490071422e-05
222,WASP-190b,7.487985006999638e-05,2.2977869667242653e-05,7.730290512630689e-05,2.3721416071627945e-05,7.979280686506476e-05,2.4485475262237145e-05,8.234554814733789e-05,2.5268817595634325e-05,8.495769394539772e-05,2.6070388988252592e-05,8.762627524830492e-05,2.688927835992365e-05,9.034870602737758e-05,2.772469215363645e-05,9.312271761103142e-05,2.857593419759134e-05,9.59463063450808e-05,2.944238964407304e-05,9.881769149331611e-05,3.0323512050687524e-05,0.00010173528110511115,3.121881290638715e-05,0.00010469764413571717,3.212785307621512e-05,0.00010770348751406646,3.305023576425859e-05,0.00011075163715549008,3.3985600687150554e-05,0.00011384102214274713,3.493361921981015e-05,0.00011697066146901899,3.58939903273555e-05,0.00012013965286595633,3.686643713684259e-05,0.00012334716333899356,3.785070403290168e-05,0.000126592421108706,3.884655418483645e-05,0.0001298747087164859,3.985376743100976e-05
223,WASP-92b,0.00012329582612129823,4.5674520345705126e-05,0.00012721492725669973,4.7126338060683325e-05,0.00013124542592209975,4.861942261258893e-05,0.00013538043587536203,5.015122301639308e-05,0.00013961406375715562,5.1719556097132485e-05,0.00014394122406820583,5.332253794885999e-05,0.00014835749449981347,5.4958530342326375e-05,0.00015285900170157273,5.6626098408019204e-05,0.00015744233025596333,5.832397691610929e-05,0.00016210444952549337,6.005104317722314e-05,0.00016684265439363054,6.180629509012197e-05,0.00017165451690138235,6.358883322563701e-05,0.0001765378464987049,6.539784610193878e-05,0.00018149065715997463,6.72325980025752e-05,0.00018651114000834795,6.909241883525852e-05,0.00019159764039165423,7.097669563970768e-05,0.00019674863857872232,7.2884865436668e-05,0.00020196273341820546,7.481640917437828e-05,0.00020723862843562962,7.677084657826959e-05,0.00021257511994820244,7.874773174813654e-05
224,HAT-P-19b,9.367764633335132e-05,2.670506302564408e-05,9.589087921243355e-05,2.7335998214984723e-05,9.820890050199207e-05,2.7996805857526933e-05,0.00010062256043779142,2.8684877593217476e-05,0.00010312416935336939,2.9398021297941816e-05,0.00010570721009101618,3.013437909936648e-05,0.00010836611582678626,3.0892364040622485e-05,0.00011109609664580782,3.167061064143204e-05,0.00011389300286602511,3.2467935935258595e-05,0.00011675321635817921,3.328330848745709e-05,0.00011967356340556042,3.411582355385349e-05,0.00012265124428912622,3.4964683007291416e-05,0.00012568377597183,3.5829178998423457e-05,0.0001287689451251661,3.6708680564799606e-05,0.00013190476938325317,3.760262258541317e-05,0.00013508946518892085,3.851049661445548e-05,0.00013832142095698472,3.943184323086284e-05,0.00014159917455368114,4.0366245618288606e-05,0.00014492139430078249,4.1313324149869885e-05,0.00014828686287443274,4.227273179820399e-05
225,HAT-P-67b,2.5710467643596034e-05,1.0079768430915e-05,2.6543159222156184e-05,1.0406224503305811e-05,2.739878986260084e-05,1.0741673816699603e-05,2.8275986576280238e-05,1.1085578091986107e-05,2.9173572303486848e-05,1.1437475863841322e-05,3.009052958849578e-05,1.1796968239555957e-05,3.102597214858325e-05,1.2163707752691672e-05,3.1979122402981556e-05,1.2537389553325731e-05,3.2949293550185196e-05,1.2917744381473075e-05,3.393587515121757e-05,1.3304532915017492e-05,3.493832144067644e-05,1.369754118706626e-05,3.5956141778677644e-05,1.4096576842642255e-05,3.6988892796871926e-05,1.4501466059536096e-05,3.8036171895285576e-05,1.491205099874767e-05,3.9097611824097484e-05,1.5328187680276132e-05,4.017287614274902e-05,1.5749744202867535e-05,4.1261655393094474e-05,1.6176599243701497e-05,4.236366385723581e-05,1.660864078730289e-05,4.347863679689766e-05,1.7045765043241008e-05,4.460632809156981e-05,1.7487875520165193e-05
226,K2-107b,0.00010795615278742507,3.537975812702855e-05,0.00011124982182507825,3.645917056341009e-05,0.00011464384558519088,3.75714715912785e-05,0.00011813160266935118,3.871449122339155e-05,0.00012170744588235669,3.9886378741701186e-05,0.0001253665188234282,4.10855425900015e-05,0.00012910461277354743,4.2310603472559474e-05,0.00013291805391598308,4.356035739364166e-05,0.00013680361364025578,4.483374626202402e-05,0.00014075843659118006,4.612983431097884e-05,0.0001447799824884913,4.744778903120475e-05,0.00014886597872736085,4.8786865636906024e-05,0.0001530143814891859,5.01463943208882e-05,0.00015722334362251018,5.1525769728384024e-05,0.00016149118794918203,5.292444220885657e-05,0.0001658163849479694,5.43419105023976e-05,0.00017019753399322645,5.5777715591199474e-05,0.0001746333474984605,5.723143550303082e-05,0.0001791226374474123,5.870268089715638e-05,0.00018366430389825478,6.019109129689382e-05
227,HAT-P-1b,4.0724759514187876e-05,1.1069873720688474e-05,4.195625537108625e-05,1.1404621028862675e-05,4.3225847852094366e-05,1.174972382650103e-05,4.4530989953082585e-05,1.2104489782588759e-05,4.5869510913316785e-05,1.246832883723376e-05,4.7239545235483796e-05,1.2840733907768658e-05,4.863947732397332e-05,1.3221265840233962e-05,5.006789787501696e-05,1.3609541555271164e-05,5.152356920640356e-05,1.40052246239867e-05,5.300539745677522e-05,1.4408017711117104e-05,5.451241011394698e-05,1.4817656466738454e-05,5.6043737713831204e-05,1.5233904551636721e-05,5.759859883047527e-05,1.5656549557274193e-05,5.917628768341503e-05,1.6085399637199072e-05,6.077616384175581e-05,1.652028070839122e-05,6.239764361952494e-05,1.6961034112332156e-05,6.404019284414587e-05,1.740751464931934e-05,6.570332074659248e-05,1.7859588917677475e-05,6.738657477318328e-05,1.8317133903491544e-05,6.908953615883795e-05,1.8780035777321847e-05
228,WASP-16b,5.057222031247636e-05,1.7211579317520243e-05,5.202007917552673e-05,1.7704338731838828e-05,5.35171529666251e-05,1.821384778919207e-05,5.505989615024846e-05,1.8738899813948564e-05,5.664529869438573e-05,1.927847038194051e-05,5.8270783856081656e-05,1.9831682533139646e-05,5.9934128654113004e-05,2.0397779705595378e-05,6.163340137090457e-05,2.0976104465047178e-05,6.336691197855153e-05,2.1566081633083793e-05,6.513317247444155e-05,2.216720478790232e-05,6.693086488798611e-05,2.2779025375826823e-05,6.875881527880665e-05,2.3401143861938416e-05,7.061597245373108e-05,2.4033202486689517e-05,7.250139042948951e-05,2.4674879297316695e-05,7.441421389065681e-05,2.5325883198645748e-05,7.635366605940166e-05,2.5985949824722945e-05,7.831903852001539e-05,2.665483807572935e-05,8.030968263762036e-05,2.7332327197452975e-05,8.232500228463117e-05,2.8018214305836977e-05,8.43644476459744e-05,2.8712312278669075e-05
229,K2-261b,3.221587817116536e-05,7.368828367044966e-06,3.309813896622947e-05,7.570630358574065e-06,3.401278752987048e-05,7.77984049544587e-06,3.495736318198203e-05,7.995895939383122e-06,3.592978266578866e-05,8.218320181207919e-06,3.692826749775119e-05,8.446706423381355e-06,3.795128754614861e-05,8.680704674573957e-06,3.899751676880306e-05,8.920011625431123e-06,4.006579816279838e-05,9.164362631423713e-06,4.115511576586175e-05,9.413525308645386e-06,4.2264572107903295e-05,9.667294376239857e-06,4.339336991294236e-05,9.925487471031073e-06,4.454079714375879e-05,1.018794172674426e-05,4.570621469624616e-05,1.0454510959300754e-05,4.6889046209758375e-05,1.0725063336109926e-05,4.808876957907078e-05,1.0999479434576203e-05,4.9304909843775415e-05,1.1277650615670438e-05,5.0537033199644206e-05,1.1559477654132204e-05,5.178474192928229e-05,1.1844869578943861e-05,5.304767009022102e-05,1.213374268705596e-05
230,GJ3470b,3.56387559063383e-05,1.1770793922126545e-05,3.592951572573038e-05,1.1866826284308138e-05,3.628554685121849e-05,1.1984416500391915e-05,3.669882164336523e-05,1.2120913195853267e-05,3.716273863421489e-05,1.2274136033109864e-05,3.767182000989467e-05,1.2442275795857688e-05,3.822148234439684e-05,1.2623818666859797e-05,3.880786085273242e-05,1.2817488182151562e-05,3.942767324027794e-05,1.3022200263105042e-05,4.007811318956088e-05,1.3237028037167889e-05,4.075676627106785e-05,1.3461174064824654e-05,4.146154299161415e-05,1.3693948226764106e-05,4.219062506346996e-05,1.3934749977607646e-05,4.294242196244843e-05,1.418305399788338e-05,4.3715535559391937e-05,1.4438398512487986e-05,4.450873113565138e-05,1.4700375717658377e-05,4.5320913483464015e-05,1.4968623887387312e-05,4.615110708429233e-05,1.5242820826710896e-05,4.6998439578784864e-05,1.5522678412155376e-05,4.7862127909917335e-05,1.5807938015083816e-05
231,HAT-P-15b,4.21008600235755e-05,1.0257072270776007e-05,4.3271565474249964e-05,1.0542292344870339e-05,4.448412507959473e-05,1.0837709386177341e-05,4.573541436448743e-05,1.1142562175873444e-05,4.702278566843269e-05,1.1456205661932763e-05,4.834397662018108e-05,1.1778088660712123e-05,4.969703901368622e-05,1.2107736528933335e-05,5.108028297894443e-05,1.2444737561972167e-05,5.2492232747292906e-05,1.2788732216916174e-05,5.393159129704664e-05,1.3139404499147846e-05,5.5397211866291883e-05,1.3496475021979596e-05,5.68880748238445e-05,1.3859695371703495e-05,5.840326875619225e-05,1.4228843499785186e-05,5.9941974897910014e-05,1.4603719929631227e-05,6.150345423329834e-05,1.4984144614149138e-05,6.308703674706753e-05,1.5369954316881386e-05,6.46921124153763e-05,1.5761000417143662e-05,6.631812361502825e-05,1.615714706067023e-05,6.796455869510471e-05,1.6558269593464773e-05,6.963094650674539e-05,1.6964253229085696e-05
